"subject","group","task","run","BOLD","param","value","range"
"sub-experimental006","experimental","rest",1,"rest_run-1","Max_Slice_SNR",961.414584099849,NA
"sub-experimental006","experimental","rest",1,"rest_run-1","Mean_voxel_SNR",584.215117076707,NA
"sub-experimental006","experimental","rest",1,"rest_run-1","Mean_absolute_Movement",0.168884827106699,NA
"sub-experimental006","experimental","rest",1,"rest_run-1","Max_absolute_Movement",0.762,NA
"sub-experimental006","experimental","rest",1,"rest_run-1","Max_relative_Movement",0.4403,NA
"sub-experimental006","experimental","rest",1,"rest_run-1","Relative_movements_(>0.1mm)",23,NA
"sub-experimental006","experimental","rest",1,"rest_run-1","Relative_movements_(>0.5mm)",0,NA
"sub-experimental006","experimental","rest",1,"rest_run-1","Relative_movements_(>voxelsize)",0,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","SNR_voxel_MEAN",11.5693221248592,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","SNR_voxel_STD",3.05071468060076,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","SNR_voxel_value_range",NA," 0.0 - 13.54"
"sub-experimental006","experimental","rest",2,"rest_run-2","Mean",100.844222511085,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","Mean_(mask)",422.069693731014,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","SD",206.22982374943,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","SD_(mask)",205.978292380699,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","Min_Slice_SNR",377.692225688526,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","Max_Slice_SNR",879.712366915728,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","Mean_voxel_SNR",626.421133336152,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","Mean_absolute_Movement",0.40004791345796,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","Max_absolute_Movement",1.9287,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","Max_relative_Movement",0.695077374606742,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","Relative_movements_(>0.1mm)",220,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","Relative_movements_(>0.5mm)",10,NA
"sub-experimental006","experimental","rest",2,"rest_run-2","Relative_movements_(>voxelsize)",0,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","SNR_voxel_MEAN",11.7159134441361,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","SNR_voxel_STD",3.07893002536156,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","SNR_voxel_value_range",NA," 0.0 - 13.531428571428572"
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","Mean",91.458069347249,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","Mean_(mask)",402.972826076122,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","SD",186.475676587506,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","SD_(mask)",166.378783372348,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","Min_Slice_SNR",371.269392255795,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","Max_Slice_SNR",1000.91063167278,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","Mean_voxel_SNR",651.041810778868,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","Mean_absolute_Movement",0.167806731305236,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","Max_absolute_Movement",0.613745031463806,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","Max_relative_Movement",0.54489179247263,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","Relative_movements_(>0.1mm)",66,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","Relative_movements_(>0.5mm)",1,NA
"sub-experimental008","experimental","magictrickwatching",1,"magictrickwatching_run-1","Relative_movements_(>voxelsize)",0,NA
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","SNR_voxel_MEAN",11.526925602209,NA
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","SNR_voxel_STD",3.02653136351752,NA
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","SNR_voxel_value_range",NA," 0.0 - 13.29896907216495"
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","Mean",88.9453953540767,NA
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","Mean_(mask)",390.697714819461,NA
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","SD",179.668860462908,NA
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","SD_(mask)",154.601900205323,NA
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","Min_Slice_SNR",433.960009695674,NA
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","Max_Slice_SNR",963.832914108408,NA
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","Mean_voxel_SNR",666.63615881396,NA
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","Mean_absolute_Movement",0.268519767893892,NA
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","Max_absolute_Movement",0.884707397835926,NA
"sub-experimental008","experimental","magictrickwatching",2,"magictrickwatching_run-2","Max_relative_Movement",1.1090694731798,NA
